order_id,customer_id,product_id,order_status,payment_id,order_date,shipping_id,is_old_customer,feedback,quantity,cost,age,gender,sku,product_type,unit_price,payment_method,payment_type,shipping_type,shipping_category,shipping_cost_level,revenue
145,1139,CHR102,Cancelled,4,2024-09-21,4,False,2,8,125.2583178,56,Female,OFFICECHAIR_CHR102,Office Chair,596.09,Debit Card,Online,Overnight,Fast Shipping,Very High,4768.72
146,1141,CHR101,Completed,5,2023-12-02,3,False,5,1,4.189729272,61,Male,OFFICECHAIR_CHR101,Office Chair,488.35,Paypal,Online,Express,Fast Shipping,High,488.35
147,1141,DSK103,Completed,3,2023-12-30,1,False,3,3,123.2006214,61,Male,OFFICEDESK_DSK103,Office Desk,691.88,Credit Card,Online,Standard,Standard,Low,2075.64
148,1141,DSK103,Completed,4,2024-04-14,1,False,3,8,123.2006214,61,Male,OFFICEDESK_DSK103,Office Desk,691.88,Debit Card,Online,Standard,Standard,Low,5535.04
149,1142,DSK103,Completed,2,2023-10-26,1,False,3,9,123.2006214,63,Female,OFFICEDESK_DSK103,Office Desk,691.88,Cash,Offline,Standard,Standard,Low,6226.92
150,1143,BSF101,Completed,2,2023-12-06,3,False,3,4,77.65840257,27,Female,BOOKSHELF_BSF101,Bookshelf,129.83,Cash,Offline,Express,Fast Shipping,High,519.32
151,1144,BSF101,Completed,4,2024-02-26,4,False,3,1,69.02969117,42,Male,BOOKSHELF_BSF101,Bookshelf,129.83,Debit Card,Online,Overnight,Fast Shipping,Very High,129.83
152,1145,CHR101,Completed,2,2024-01-19,4,False,5,4,3.724203797,75,Female,OFFICECHAIR_CHR101,Office Chair,488.35,Cash,Offline,Overnight,Fast Shipping,Very High,1953.4
153,1145,CHR101,Completed,5,2024-05-23,3,False,5,3,4.189729272,75,Female,OFFICECHAIR_CHR101,Office Chair,488.35,Paypal,Online,Express,Fast Shipping,High,1465.0500000000002
154,1145,BSF101,Cancelled,4,2024-09-13,3,False,3,6,77.65840257,75,Female,BOOKSHELF_BSF101,Bookshelf,129.83,Debit Card,Online,Express,Fast Shipping,High,778.98
155,1147,BSF101,Completed,2,2024-07-19,4,True,3,10,69.02969117,24,Male,BOOKSHELF_BSF101,Bookshelf,129.83,Cash,Offline,Overnight,Fast Shipping,Very High,1298.3000000000002
156,1148,SCB101,Completed,2,2024-03-05,1,True,3,10,56.45627939,77,Female,STORAGECAB_SCB101,Storage Cabinet,366.98,Cash,Offline,Standard,Standard,Low,3669.8
157,1148,DSK103,Cancelled,3,2024-03-14,1,False,3,2,123.2006214,77,Female,OFFICEDESK_DSK103,Office Desk,691.88,Credit Card,Online,Standard,Standard,Low,1383.76
158,1148,CHR102,Completed,5,2024-08-17,1,False,2,5,126.8240468,77,Female,OFFICECHAIR_CHR102,Office Chair,596.09,Paypal,Online,Standard,Standard,Low,2980.4500000000003
159,1149,BSF101,Completed,4,2023-10-30,4,False,3,4,69.02969117,60,Male,BOOKSHELF_BSF101,Bookshelf,129.83,Debit Card,Online,Overnight,Fast Shipping,Very High,519.32
160,1149,CHR101,Cancelled,5,2024-07-06,3,False,5,5,4.189729272,60,Male,OFFICECHAIR_CHR101,Office Chair,488.35,Paypal,Online,Express,Fast Shipping,High,2441.75
161,1149,CHR101,Completed,3,2024-08-11,3,True,5,4,4.189729272,60,Male,OFFICECHAIR_CHR101,Office Chair,488.35,Credit Card,Online,Express,Fast Shipping,High,1953.4
162,1150,CHR102,Completed,4,2024-03-16,3,False,2,7,140.9156075,21,Male,OFFICECHAIR_CHR102,Office Chair,596.09,Debit Card,Online,Express,Fast Shipping,High,4172.63
163,1151,SCB101,Completed,5,2024-04-10,3,False,3,5,62.72919932,19,Female,STORAGECAB_SCB101,Storage Cabinet,366.98,Paypal,Online,Express,Fast Shipping,High,1834.9
164,1151,CHR101,Cancelled,2,2024-07-18,3,False,5,8,4.189729272,19,Female,OFFICECHAIR_CHR101,Office Chair,488.35,Cash,Offline,Express,Fast Shipping,High,3906.8
165,1152,CHR101,Completed,2,2024-02-10,3,False,5,6,4.189729272,45,Female,OFFICECHAIR_CHR101,Office Chair,488.35,Cash,Offline,Express,Fast Shipping,High,2930.1000000000004
166,1154,DSK103,Completed,3,2024-09-09,4,False,3,1,121.6796261,70,Female,OFFICEDESK_DSK103,Office Desk,691.88,Credit Card,Online,Overnight,Fast Shipping,Very High,691.88
167,1155,BSF101,Completed,4,2024-03-17,3,False,3,7,77.65840257,29,Male,BOOKSHELF_BSF101,Bookshelf,129.83,Debit Card,Online,Express,Fast Shipping,High,908.8100000000001
168,1155,CHR102,Completed,2,2024-05-22,3,False,2,5,140.9156075,29,Male,OFFICECHAIR_CHR102,Office Chair,596.09,Cash,Offline,Express,Fast Shipping,High,2980.4500000000003
169,1160,CHR101,Cancelled,4,2024-09-04,3,True,5,4,4.189729272,22,Female,OFFICECHAIR_CHR101,Office Chair,488.35,Debit Card,Online,Express,Fast Shipping,High,1953.4
170,1162,BSF101,Cancelled,5,2024-08-02,4,False,3,4,69.02969117,20,Male,BOOKSHELF_BSF101,Bookshelf,129.83,Paypal,Online,Overnight,Fast Shipping,Very High,519.32
171,1167,CHR101,Completed,5,2023-12-05,3,True,5,6,4.189729272,66,Female,OFFICECHAIR_CHR101,Office Chair,488.35,Paypal,Online,Express,Fast Shipping,High,2930.1000000000004
172,1168,DSK103,Cancelled,5,2023-10-27,4,False,3,3,121.6796261,54,Female,OFFICEDESK_DSK103,Office Desk,691.88,Paypal,Online,Overnight,Fast Shipping,Very High,2075.64
173,1169,CHR102,Cancelled,3,2023-10-03,4,False,2,7,125.2583178,57,Female,OFFICECHAIR_CHR102,Office Chair,596.09,Credit Card,Online,Overnight,Fast Shipping,Very High,4172.63
174,1169,DSK103,Cancelle,3,2024-05-23,4,True,3,6,121.6796261,57,Female,OFFICEDESK_DSK103,Office Desk,691.88,Credit Card,Online,Overnight,Fast Shipping,Very High,4151.28
175,1170,CHR102,Completed,3,2024-04-01,4,False,2,7,125.2583178,54,Male,OFFICECHAIR_CHR102,Office Chair,596.09,Credit Card,Online,Overnight,Fast Shipping,Very High,4172.63
176,1171,DSK103,Completed,4,2023-10-08,1,True,3,7,123.2006214,50,Male,OFFICEDESK_DSK103,Office Desk,691.88,Debit Card,Online,Standard,Standard,Low,4843.16
177,1171,DSK103,Completed,3,2023-12-15,4,False,3,9,121.6796261,50,Male,OFFICEDESK_DSK103,Office Desk,691.88,Credit Card,Online,Overnight,Fast Shipping,Very High,6226.92
178,1171,SCB101,Completed,2,2024-08-06,1,False,3,4,56.45627939,50,Male,STORAGECAB_SCB101,Storage Cabinet,366.98,Cash,Offline,Standard,Standard,Low,1467.92
179,1171,SCB101,Completed,5,2024-09-07,4,False,3,3,55.75928829,50,Male,STORAGECAB_SCB101,Storage Cabinet,366.98,Paypal,Online,Overnight,Fast Shipping,Very High,1100.94
180,1174,CHR101,Cancelled,2,2024-02-11,4,True,5,3,3.724203797,29,Male,OFFICECHAIR_CHR101,Office Chair,488.35,Cash,Offline,Overnight,Fast Shipping,Very High,1465.0500000000002
181,1174,SCB101,Cancelled,3,2024-08-13,1,False,3,4,56.45627939,29,Male,STORAGECAB_SCB101,Storage Cabinet,366.98,Credit Card,Online,Standard,Standard,Low,1467.92
182,1175,BSF101,Cancelled,5,2023-11-05,1,False,3,1,69.89256231,62,Male,BOOKSHELF_BSF101,Bookshelf,129.83,Paypal,Online,Standard,Standard,Low,129.83
183,1175,DSK103,Completed,3,2024-09-17,3,False,3,7,136.8895794,62,Male,OFFICEDESK_DSK103,Office Desk,691.88,Credit Card,Online,Express,Fast Shipping,High,4843.16
184,1177,DSK103,Completed,5,2024-05-30,4,False,3,6,121.6796261,49,Female,OFFICEDESK_DSK103,Office Desk,691.88,Paypal,Online,Overnight,Fast Shipping,Very High,4151.28
185,1178,SCB101,Cancelled,3,2024-04-23,4,False,3,1,55.75928829,19,Female,STORAGECAB_SCB101,Storage Cabinet,366.98,Credit Card,Online,Overnight,Fast Shipping,Very High,366.98
186,1180,BSF101,Completed,5,2024-03-15,3,False,3,9,77.65840257,41,Female,BOOKSHELF_BSF101,Bookshelf,129.83,Paypal,Online,Express,Fast Shipping,High,1168.47
187,1181,CHR102,Completed,5,2024-08-04,1,False,2,5,126.8240468,50,Male,OFFICECHAIR_CHR102,Office Chair,596.09,Paypal,Online,Standard,Standard,Low,2980.4500000000003
188,1182,CHR102,Completed,4,2023-11-15,1,True,2,5,126.8240468,78,Male,OFFICECHAIR_CHR102,Office Chair,596.09,Debit Card,Online,Standard,Standard,Low,2980.4500000000003
189,1182,CHR102,Completed,4,2023-11-17,4,False,2,10,125.2583178,78,Male,OFFICECHAIR_CHR102,Office Chair,596.09,Debit Card,Online,Overnight,Fast Shipping,Very High,5960.900000000001
190,1183,DSK103,Cancelled,3,2023-09-29,1,False,3,1,123.2006214,80,Male,OFFICEDESK_DSK103,Office Desk,691.88,Credit Card,Online,Standard,Standard,Low,691.88
191,1183,SCB101,Cancelled,5,2024-09-18,1,True,3,1,56.45627939,80,Male,STORAGECAB_SCB101,Storage Cabinet,366.98,Paypal,Online,Standard,Standard,Low,366.98
192,1184,DSK103,Completed,4,2024-08-09,3,True,3,3,136.8895794,71,Female,OFFICEDESK_DSK103,Office Desk,691.88,Debit Card,Online,Express,Fast Shipping,High,2075.64
193,1185,BSF101,Cancelled,2,2024-02-06,3,False,3,3,77.65840257,49,Male,BOOKSHELF_BSF101,Bookshelf,129.83,Cash,Offline,Express,Fast Shipping,High,389.49
194,1186,SCB101,Cancelled,3,2023-12-01,3,False,3,1,62.72919932,18,Male,STORAGECAB_SCB101,Storage Cabinet,366.98,Credit Card,Online,Express,Fast Shipping,High,366.98
195,1187,BSF101,Completed,4,2024-02-02,3,False,3,3,77.65840257,55,Female,BOOKSHELF_BSF101,Bookshelf,129.83,Debit Card,Online,Express,Fast Shipping,High,389.49
196,1188,CHR102,Completed,3,2024-01-28,1,False,2,3,126.8240468,52,Male,OFFICECHAIR_CHR102,Office Chair,596.09,Credit Card,Online,Standard,Standard,Low,1788.27
197,1188,SCB101,Cancelled,3,2024-08-21,1,True,3,8,56.45627939,52,Male,STORAGECAB_SCB101,Storage Cabinet,366.98,Credit Card,Online,Standard,Standard,Low,2935.84
198,1189,SCB101,Completed,3,2023-11-17,3,False,3,2,62.72919932,31,Male,STORAGECAB_SCB101,Storage Cabinet,366.98,Credit Card,Online,Express,Fast Shipping,High,733.96
199,1190,SCB101,Completed,2,2023-12-03,4,False,3,7,55.75928829,63,Female,STORAGECAB_SCB101,Storage Cabinet,366.98,Cash,Offline,Overnight,Fast Shipping,Very High,2568.86
200,1190,BSF101,Completed,2,2023-12-26,3,True,3,8,77.65840257,63,Female,BOOKSHELF_BSF101,Bookshelf,129.83,Cash,Offline,Express,Fast Shipping,High,1038.64
201,1190,SCB101,Completed,2,2024-08-10,1,False,3,2,56.45627939,63,Female,STORAGECAB_SCB101,Storage Cabinet,366.98,Cash,Offline,Standard,Standard,Low,733.96
202,1192,CHR101,Completed,5,2023-11-24,4,False,5,2,3.724203797,60,Male,OFFICECHAIR_CHR101,Office Chair,488.35,Paypal,Online,Overnight,Fast Shipping,Very High,976.7
203,1192,BSF101,Cancelled,2,2024-02-25,1,False,3,7,69.89256231,60,Male,BOOKSHELF_BSF101,Bookshelf,129.83,Cash,Offline,Standard,Standard,Low,908.8100000000001
204,1192,CHR101,Cancelled,5,2024-09-14,4,False,5,10,3.724203797,60,Male,OFFICECHAIR_CHR101,Office Chair,488.35,Paypal,Online,Overnight,Fast Shipping,Very High,4883.5
205,1193,SCB101,Completed,3,2024-06-04,3,True,3,2,62.72919932,19,Female,STORAGECAB_SCB101,Storage Cabinet,366.98,Credit Card,Online,Express,Fast Shipping,High,733.96
206,1193,SCB101,Completed,5,2024-08-18,4,False,3,8,55.75928829,19,Female,STORAGECAB_SCB101,Storage Cabinet,366.98,Paypal,Online,Overnight,Fast Shipping,Very High,2935.84
207,1194,SCB101,Completed,2,2023-11-12,3,False,3,2,62.72919932,61,Male,STORAGECAB_SCB101,Storage Cabinet,366.98,Cash,Offline,Express,Fast Shipping,High,733.96
208,1195,DSK103,Completed,3,2023-10-13,4,False,3,7,121.6796261,32,Female,OFFICEDESK_DSK103,Office Desk,691.88,Credit Card,Online,Overnight,Fast Shipping,Very High,4843.16
209,1196,DSK103,Cancelled,5,2023-12-14,1,False,3,8,123.2006214,77,Male,OFFICEDESK_DSK103,Office Desk,691.88,Paypal,Online,Standard,Standard,Low,5535.04
210,1196,CHR102,Completed,2,2024-04-07,3,False,2,1,140.9156075,77,Male,OFFICECHAIR_CHR102,Office Chair,596.09,Cash,Offline,Express,Fast Shipping,High,596.09
211,1196,DSK103,Complete,4,2024-05-10,3,False,3,1,136.8895794,77,Male,OFFICEDESK_DSK103,Office Desk,691.88,Debit Card,Online,Express,Fast Shipping,High,691.88
212,1197,CHR101,Completed,3,2024-05-10,4,True,5,3,3.724203797,77,Female,OFFICECHAIR_CHR101,Office Chair,488.35,Credit Card,Online,Overnight,Fast Shipping,Very High,1465.0500000000002
213,1197,BSF101,Completed,2,2024-06-30,1,False,3,5,69.89256231,77,Female,BOOKSHELF_BSF101,Bookshelf,129.83,Cash,Offline,Standard,Standard,Low,649.1500000000001
214,1197,DSK103,Cancelled,2,2024-09-21,3,False,3,9,136.8895794,77,Female,OFFICEDESK_DSK103,Office Desk,691.88,Cash,Offline,Express,Fast Shipping,High,6226.92
215,1199,SCB101,Completed,4,2024-07-11,3,True,3,6,62.72919932,60,Female,STORAGECAB_SCB101,Storage Cabinet,366.98,Debit Card,Online,Express,Fast Shipping,High,2201.88
216,1203,CHR102,Cancelled,3,2024-01-17,1,False,2,6,126.8240468,43,Male,OFFICECHAIR_CHR102,Office Chair,596.09,Credit Card,Online,Standard,Standard,Low,3576.54
217,1203,DSK103,Completed,3,2024-04-30,1,False,3,5,123.2006214,43,Male,OFFICEDESK_DSK103,Office Desk,691.88,Credit Card,Online,Standard,Standard,Low,3459.4
218,1205,SCB101,Completed,4,2024-08-02,1,False,3,7,56.45627939,74,Male,STORAGECAB_SCB101,Storage Cabinet,366.98,Debit Card,Online,Standard,Standard,Low,2568.86
219,1208,BSF101,Complete,4,2024-07-25,1,False,3,1,69.89256231,62,Male,BOOKSHELF_BSF101,Bookshelf,129.83,Debit Card,Online,Standard,Standard,Low,129.83
220,1210,BSF101,Completed,5,2024-02-26,1,False,3,10,69.89256231,24,Female,BOOKSHELF_BSF101,Bookshelf,129.83,Paypal,Online,Standard,Standard,Low,1298.3000000000002
221,1210,SCB101,Cancelle,4,2024-04-29,4,False,3,3,55.75928829,24,Female,STORAGECAB_SCB101,Storage Cabinet,366.98,Debit Card,Online,Overnight,Fast Shipping,Very High,1100.94
222,1211,CHR101,Completed,2,2024-01-04,1,True,5,3,3.770756345,24,Male,OFFICECHAIR_CHR101,Office Chair,488.35,Cash,Offline,Standard,Standard,Low,1465.0500000000002
223,1211,SCB101,Completed,4,2024-01-29,4,False,3,9,55.75928829,24,Male,STORAGECAB_SCB101,Storage Cabinet,366.98,Debit Card,Online,Overnight,Fast Shipping,Very High,3302.82
224,1211,BSF101,Completed,2,2024-07-07,1,False,3,1,69.89256231,24,Male,BOOKSHELF_BSF101,Bookshelf,129.83,Cash,Offline,Standard,Standard,Low,129.83
225,1212,BSF101,Cancelled,5,2024-04-10,4,True,3,8,69.02969117,79,Female,BOOKSHELF_BSF101,Bookshelf,129.83,Paypal,Online,Overnight,Fast Shipping,Very High,1038.64
226,1215,BSF101,Cancelled,5,2023-12-18,1,False,3,9,69.89256231,47,Male,BOOKSHELF_BSF101,Bookshelf,129.83,Paypal,Online,Standard,Standard,Low,1168.47
227,1215,CHR102,Cancelled,5,2024-09-15,4,False,2,9,125.2583178,47,Male,OFFICECHAIR_CHR102,Office Chair,596.09,Paypal,Online,Overnight,Fast Shipping,Very High,5364.81
228,1216,CHR102,Completed,2,2024-09-20,3,True,2,3,140.9156075,35,Female,OFFICECHAIR_CHR102,Office Chair,596.09,Cash,Offline,Express,Fast Shipping,High,1788.27
229,1217,CHR101,Completed,5,2024-02-09,3,False,5,5,4.189729272,43,Female,OFFICECHAIR_CHR101,Office Chair,488.35,Paypal,Online,Express,Fast Shipping,High,2441.75
230,1217,CHR101,Completed,2,2024-02-15,3,True,5,9,4.189729272,43,Female,OFFICECHAIR_CHR101,Office Chair,488.35,Cash,Offline,Express,Fast Shipping,High,4395.150000000001
231,1217,BSF101,Completed,2,2024-03-22,4,False,3,8,69.02969117,43,Female,BOOKSHELF_BSF101,Bookshelf,129.83,Cash,Offline,Overnight,Fast Shipping,Very High,1038.64
232,1217,CHR101,Completed,2,2024-03-24,3,True,5,10,4.189729272,43,Female,OFFICECHAIR_CHR101,Office Chair,488.35,Cash,Offline,Express,Fast Shipping,High,4883.5
233,1218,BSF101,Cancelled,4,2023-12-29,4,False,3,3,69.02969117,48,Female,BOOKSHELF_BSF101,Bookshelf,129.83,Debit Card,Online,Overnight,Fast Shipping,Very High,389.49
234,1220,BSF101,Cancelled,3,2024-03-13,1,False,3,10,69.89256231,72,Male,BOOKSHELF_BSF101,Bookshelf,129.83,Credit Card,Online,Standard,Standard,Low,1298.3000000000002
235,1220,CHR101,Completed,2,2024-08-08,4,True,5,9,3.724203797,72,Male,OFFICECHAIR_CHR101,Office Chair,488.35,Cash,Offline,Overnight,Fast Shipping,Very High,4395.150000000001
236,1222,BSF101,Completed,3,2024-08-13,1,False,3,10,69.89256231,32,Male,BOOKSHELF_BSF101,Bookshelf,129.83,Credit Card,Online,Standard,Standard,Low,1298.3000000000002
237,1223,CHR101,Completed,2,2024-03-08,1,False,5,8,3.770756345,53,Male,OFFICECHAIR_CHR101,Office Chair,488.35,Cash,Offline,Standard,Standard,Low,3906.8
238,1224,CHR102,Cancelled,2,2024-06-19,1,False,2,5,126.8240468,63,Female,OFFICECHAIR_CHR102,Office Chair,596.09,Cash,Offline,Standard,Standard,Low,2980.4500000000003
239,1224,CHR102,Completed,2,2024-06-28,1,False,2,7,126.8240468,63,Female,OFFICECHAIR_CHR102,Office Chair,596.09,Cash,Offline,Standard,Standard,Low,4172.63
240,1226,DSK103,Cancelled,4,2024-05-25,4,False,3,2,121.6796261,40,Female,OFFICEDESK_DSK103,Office Desk,691.88,Debit Card,Online,Overnight,Fast Shipping,Very High,1383.76
241,1226,DSK103,Cancelled,3,2024-08-18,3,False,3,8,136.8895794,40,Female,OFFICEDESK_DSK103,Office Desk,691.88,Credit Card,Online,Express,Fast Shipping,High,5535.04
242,1227,CHR102,Completed,4,2024-02-10,4,False,2,2,125.2583178,23,Female,OFFICECHAIR_CHR102,Office Chair,596.09,Debit Card,Online,Overnight,Fast Shipping,Very High,1192.18
243,1228,CHR102,Cancelled,5,2023-10-18,3,False,2,7,140.9156075,35,Female,OFFICECHAIR_CHR102,Office Chair,596.09,Paypal,Online,Express,Fast Shipping,High,4172.63
244,1229,SCB101,Cancelled,3,2024-01-11,4,False,3,2,55.75928829,67,Male,STORAGECAB_SCB101,Storage Cabinet,366.98,Credit Card,Online,Overnight,Fast Shipping,Very High,733.96
245,1232,CHR102,Completed,2,2024-02-23,1,True,2,6,126.8240468,22,Male,OFFICECHAIR_CHR102,Office Chair,596.09,Cash,Offline,Standard,Standard,Low,3576.54
246,1234,BSF101,Completed,3,2024-05-27,1,True,3,5,69.89256231,58,Male,BOOKSHELF_BSF101,Bookshelf,129.83,Credit Card,Online,Standard,Standard,Low,649.1500000000001
247,1234,BSF101,Completed,4,2024-09-23,4,False,3,10,69.02969117,58,Male,BOOKSHELF_BSF101,Bookshelf,129.83,Debit Card,Online,Overnight,Fast Shipping,Very High,1298.3000000000002
248,1235,CHR101,Completed,3,2024-08-22,3,False,5,5,4.189729272,38,Female,OFFICECHAIR_CHR101,Office Chair,488.35,Credit Card,Online,Express,Fast Shipping,High,2441.75
249,1236,CHR101,Cancelled,4,2024-08-14,1,True,5,9,3.770756345,55,Male,OFFICECHAIR_CHR101,Office Chair,488.35,Debit Card,Online,Standard,Standard,Low,4395.150000000001
250,1236,CHR102,Cancelled,5,2024-09-01,4,False,2,8,125.2583178,55,Male,OFFICECHAIR_CHR102,Office Chair,596.09,Paypal,Online,Overnight,Fast Shipping,Very High,4768.72
251,1237,SCB101,Complete,5,2024-03-12,3,True,3,4,62.72919932,72,Male,STORAGECAB_SCB101,Storage Cabinet,366.98,Paypal,Online,Express,Fast Shipping,High,1467.92
252,1237,SCB101,Completed,5,2024-04-06,1,True,3,4,56.45627939,72,Male,STORAGECAB_SCB101,Storage Cabinet,366.98,Paypal,Online,Standard,Standard,Low,1467.92
253,1244,SCB101,Cancelled,2,2023-12-12,4,False,3,6,55.75928829,70,Male,STORAGECAB_SCB101,Storage Cabinet,366.98,Cash,Offline,Overnight,Fast Shipping,Very High,2201.88
254,1244,CHR102,Completed,3,2024-02-05,4,False,2,6,125.2583178,70,Male,OFFICECHAIR_CHR102,Office Chair,596.09,Credit Card,Online,Overnight,Fast Shipping,Very High,3576.54
255,1244,CHR102,Cancelled,5,2024-02-07,1,False,2,4,126.8240468,70,Male,OFFICECHAIR_CHR102,Office Chair,596.09,Paypal,Online,Standard,Standard,Low,2384.36
256,1244,CHR101,Cancelled,3,2024-05-23,3,True,5,9,4.189729272,70,Male,OFFICECHAIR_CHR101,Office Chair,488.35,Credit Card,Online,Express,Fast Shipping,High,4395.150000000001
257,1244,SCB101,Cancelle,2,2024-07-23,1,False,3,9,56.45627939,70,Male,STORAGECAB_SCB101,Storage Cabinet,366.98,Cash,Offline,Standard,Standard,Low,3302.82
258,1245,BSF101,Cancelled,4,2024-07-24,4,True,3,7,69.02969117,39,Female,BOOKSHELF_BSF101,Bookshelf,129.83,Debit Card,Online,Overnight,Fast Shipping,Very High,908.8100000000001
259,1246,SCB101,Completed,5,2024-01-05,1,False,3,2,56.45627939,61,Male,STORAGECAB_SCB101,Storage Cabinet,366.98,Paypal,Online,Standard,Standard,Low,733.96
260,1247,CHR102,Cancelled,5,2023-10-18,4,False,2,4,125.2583178,47,Male,OFFICECHAIR_CHR102,Office Chair,596.09,Paypal,Online,Overnight,Fast Shipping,Very High,2384.36
261,1247,SCB101,Completed,3,2024-05-25,4,False,3,7,55.75928829,47,Male,STORAGECAB_SCB101,Storage Cabinet,366.98,Credit Card,Online,Overnight,Fast Shipping,Very High,2568.86
262,1248,SCB101,Cancelled,5,2023-11-04,4,False,3,3,55.75928829,66,Male,STORAGECAB_SCB101,Storage Cabinet,366.98,Paypal,Online,Overnight,Fast Shipping,Very High,1100.94
263,1248,CHR101,Completed,3,2024-02-15,3,False,5,3,4.189729272,66,Male,OFFICECHAIR_CHR101,Office Chair,488.35,Credit Card,Online,Express,Fast Shipping,High,1465.0500000000002
264,1248,DSK103,Cancelled,4,2024-04-07,1,False,3,8,123.2006214,66,Male,OFFICEDESK_DSK103,Office Desk,691.88,Debit Card,Online,Standard,Standard,Low,5535.04
265,1250,SCB101,Cancelled,5,2023-10-14,1,True,3,6,56.45627939,32,Female,STORAGECAB_SCB101,Storage Cabinet,366.98,Paypal,Online,Standard,Standard,Low,2201.88
266,1250,CHR102,Cancelled,3,2024-08-26,4,False,2,5,125.2583178,32,Female,OFFICECHAIR_CHR102,Office Chair,596.09,Credit Card,Online,Overnight,Fast Shipping,Very High,2980.4500000000003
267,1251,DSK103,Completed,2,2024-06-13,3,True,3,9,136.8895794,52,Female,OFFICEDESK_DSK103,Office Desk,691.88,Cash,Offline,Express,Fast Shipping,High,6226.92
268,1252,CHR102,Completed,3,2024-04-15,3,False,2,10,140.9156075,29,Female,OFFICECHAIR_CHR102,Office Chair,596.09,Credit Card,Online,Express,Fast Shipping,High,5960.900000000001
269,1253,BSF101,Completed,5,2023-12-27,3,False,3,6,77.65840257,58,Female,BOOKSHELF_BSF101,Bookshelf,129.83,Paypal,Online,Express,Fast Shipping,High,778.98
270,1253,CHR102,Completed,4,2024-02-15,3,False,2,10,140.9156075,58,Female,OFFICECHAIR_CHR102,Office Chair,596.09,Debit Card,Online,Express,Fast Shipping,High,5960.900000000001
271,1254,SCB101,Completed,3,2024-03-16,4,False,3,9,55.75928829,47,Female,STORAGECAB_SCB101,Storage Cabinet,366.98,Credit Card,Online,Overnight,Fast Shipping,Very High,3302.82
272,1255,CHR101,Completed,5,2024-03-12,4,True,5,10,3.724203797,49,Male,OFFICECHAIR_CHR101,Office Chair,488.35,Paypal,Online,Overnight,Fast Shipping,Very High,4883.5
273,1255,CHR101,Completed,3,2024-08-10,3,False,5,5,4.189729272,49,Male,OFFICECHAIR_CHR101,Office Chair,488.35,Credit Card,Online,Express,Fast Shipping,High,2441.75
274,1256,CHR102,Cancelled,5,2024-06-28,1,False,2,4,126.8240468,31,Female,OFFICECHAIR_CHR102,Office Chair,596.09,Paypal,Online,Standard,Standard,Low,2384.36
275,1257,CHR101,Completed,3,2024-07-17,3,False,5,6,4.189729272,55,Male,OFFICECHAIR_CHR101,Office Chair,488.35,Credit Card,Online,Express,Fast Shipping,High,2930.1000000000004
