customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,rfm_combined,segment,cluster,cluster_label
1637,124,2,2484.7,3,4,3,343,343,Loyal Customers,1,High-Value Active
1639,268,1,3906.8,2,1,4,214,214,Hibernating,2,Occasional Buyers
1640,47,1,1298.3000000000002,5,1,2,512,512,New Customers,3,Loyal Mid-Tier
1641,198,1,488.35,2,1,1,211,211,Hibernating,0,Low-Value / Dormant
1642,197,1,1192.18,2,1,2,212,212,Hibernating,0,Low-Value / Dormant
1643,171,1,1383.76,3,1,2,312,312,Potential Loyalists,0,Low-Value / Dormant
1644,105,4,2848.1600000000003,4,5,3,453,453,Loyal Customers,1,High-Value Active
1645,300,1,488.35,1,1,1,111,111,Hibernating,0,Low-Value / Dormant
1647,340,1,4172.63,1,1,4,114,114,Hibernating,2,Occasional Buyers
1650,70,1,976.7,4,1,1,411,411,New Customers,0,Low-Value / Dormant
1652,165,1,1465.0500000000002,3,1,2,312,312,Potential Loyalists,0,Low-Value / Dormant
1654,52,1,1168.47,5,1,2,512,512,New Customers,3,Loyal Mid-Tier
1657,133,3,2032.2600000000002,3,5,2,352,352,Potential Loyalists,1,High-Value Active
1658,257,1,778.98,2,1,1,211,211,Hibernating,0,Low-Value / Dormant
1660,303,1,3576.54,1,1,3,113,113,Hibernating,2,Occasional Buyers
1661,218,2,4152.41,2,4,4,244,244,At Risk,1,High-Value Active
1662,272,1,2930.1000000000004,1,1,3,113,113,Hibernating,2,Occasional Buyers
1664,193,2,1425.8400000000001,2,4,2,242,242,Can't Lose Them,1,High-Value Active
1667,70,2,1038.64,4,4,1,441,441,Need Attention,1,High-Value Active
1669,53,2,2633.5200000000004,5,4,3,543,543,Loyal Customers,1,High-Value Active
1670,139,1,488.35,3,1,1,311,311,Need Attention,0,Low-Value / Dormant
1671,74,1,3576.54,4,1,3,413,413,New Customers,3,Loyal Mid-Tier
1672,124,3,3627.79,3,5,3,353,353,Loyal Customers,1,High-Value Active
1673,37,3,4272.97,5,5,4,554,554,Champions,1,High-Value Active
1674,143,2,6779.51,3,4,5,345,345,Loyal Customers,1,High-Value Active
1676,210,1,3418.4500000000003,2,1,3,213,213,Hibernating,2,Occasional Buyers
1677,78,1,778.98,4,1,1,411,411,New Customers,0,Low-Value / Dormant
1678,74,1,1465.0500000000002,4,1,2,412,412,New Customers,3,Loyal Mid-Tier
1681,183,1,1192.18,3,1,2,312,312,Potential Loyalists,0,Low-Value / Dormant
1683,42,3,2035.56,5,5,2,552,552,Potential Loyalists,1,High-Value Active
1684,113,2,3255.87,4,4,3,443,443,Loyal Customers,1,High-Value Active
1686,87,1,1192.18,4,1,2,412,412,New Customers,3,Loyal Mid-Tier
1688,86,1,259.66,4,1,1,411,411,New Customers,0,Low-Value / Dormant
1690,203,2,6075.68,2,4,5,245,245,At Risk,1,High-Value Active
1691,74,3,3847.37,4,5,4,454,454,Champions,1,High-Value Active
1693,97,2,2117.7200000000003,4,4,2,442,442,Potential Loyalists,1,High-Value Active
1694,160,1,4151.28,3,1,4,314,314,Potential Loyalists,3,Loyal Mid-Tier
1695,6,2,9759.960000000001,5,4,5,545,545,Champions,1,High-Value Active
1696,36,2,2522.23,5,4,3,543,543,Loyal Customers,1,High-Value Active
1698,3,1,366.98,5,1,1,511,511,New Customers,0,Low-Value / Dormant
1699,282,3,9254.1,1,5,5,155,155,At Risk,1,High-Value Active
1700,85,1,259.66,4,1,1,411,411,New Customers,0,Low-Value / Dormant
1701,305,1,4768.72,1,1,4,114,114,Hibernating,2,Occasional Buyers
1702,75,2,7819.34,4,4,5,445,445,Champions,1,High-Value Active
1703,272,1,2935.84,1,1,3,113,113,Hibernating,2,Occasional Buyers
1704,82,1,1465.0500000000002,4,1,2,412,412,New Customers,3,Loyal Mid-Tier
1705,299,1,1467.92,1,1,2,112,112,Hibernating,2,Occasional Buyers
1706,185,1,908.81,3,1,1,311,311,Need Attention,0,Low-Value / Dormant
1711,55,3,9759.960000000001,5,5,5,555,555,Champions,1,High-Value Active
1712,168,1,2201.88,3,1,2,312,312,Potential Loyalists,3,Loyal Mid-Tier
1713,59,2,5205.1,4,4,4,444,444,Champions,1,High-Value Active
1714,106,1,733.96,4,1,1,411,411,New Customers,0,Low-Value / Dormant
1718,350,2,1137.5,1,4,2,142,142,Can't Lose Them,2,Occasional Buyers
1720,99,1,5364.81,4,1,4,414,414,New Customers,3,Loyal Mid-Tier
1724,66,1,259.66,4,1,1,411,411,New Customers,0,Low-Value / Dormant
1726,332,2,4341.46,1,4,4,144,144,At Risk,2,Occasional Buyers
1727,14,1,4172.63,5,1,4,514,514,New Customers,3,Loyal Mid-Tier
1731,239,1,3418.4500000000003,2,1,3,213,213,Hibernating,2,Occasional Buyers
1732,103,1,778.98,4,1,1,411,411,New Customers,0,Low-Value / Dormant
1734,124,2,5703.360000000001,3,4,5,345,345,Loyal Customers,1,High-Value Active
1735,195,1,2568.86,2,1,3,213,213,Hibernating,2,Occasional Buyers
1736,349,1,4151.28,1,1,4,114,114,Hibernating,2,Occasional Buyers
1738,252,2,3054.34,2,4,3,243,243,At Risk,1,High-Value Active
1739,69,3,6739.88,4,5,5,455,455,Champions,1,High-Value Active
1742,14,1,519.32,5,1,1,511,511,New Customers,0,Low-Value / Dormant
1744,213,1,1383.76,2,1,2,212,212,Hibernating,2,Occasional Buyers
1745,350,1,649.1500000000001,1,1,1,111,111,Hibernating,2,Occasional Buyers
1746,182,1,5960.900000000001,3,1,5,315,315,Potential Loyalists,3,Loyal Mid-Tier
1748,190,1,259.66,2,1,1,211,211,Hibernating,0,Low-Value / Dormant
1749,138,1,649.1500000000001,3,1,1,311,311,Need Attention,0,Low-Value / Dormant
1751,133,1,4395.150000000001,3,1,4,314,314,Potential Loyalists,3,Loyal Mid-Tier
1753,357,1,5364.81,1,1,4,114,114,Hibernating,2,Occasional Buyers
1756,80,1,488.35,4,1,1,411,411,New Customers,0,Low-Value / Dormant
1758,235,1,4843.16,2,1,4,214,214,Hibernating,2,Occasional Buyers
1761,171,1,3669.8,3,1,3,313,313,Potential Loyalists,3,Loyal Mid-Tier
1770,176,1,596.09,3,1,1,311,311,Need Attention,0,Low-Value / Dormant
1771,63,2,4400.89,4,4,4,444,444,Champions,1,High-Value Active
1772,130,1,6918.8,3,1,5,315,315,Potential Loyalists,3,Loyal Mid-Tier
1774,97,1,4172.63,4,1,4,414,414,New Customers,3,Loyal Mid-Tier
1776,139,2,2602.55,3,4,3,343,343,Loyal Customers,1,High-Value Active
1778,146,1,389.49,3,1,1,311,311,Need Attention,0,Low-Value / Dormant
1779,137,2,3957.1500000000005,3,4,4,344,344,Loyal Customers,1,High-Value Active
1781,352,1,366.98,1,1,1,111,111,Hibernating,0,Low-Value / Dormant
1784,287,1,778.98,1,1,1,111,111,Hibernating,0,Low-Value / Dormant
1785,273,1,1168.47,1,1,2,112,112,Hibernating,2,Occasional Buyers
1787,70,1,488.35,4,1,1,411,411,New Customers,0,Low-Value / Dormant
1788,280,1,2441.75,1,1,3,113,113,Hibernating,2,Occasional Buyers
1790,209,1,4151.28,2,1,4,214,214,Hibernating,2,Occasional Buyers
1792,110,2,9611.880000000001,4,4,5,445,445,Champions,1,High-Value Active
1794,12,2,5341.1,5,4,4,544,544,Champions,1,High-Value Active
1795,228,1,5535.04,2,1,5,215,215,Hibernating,2,Occasional Buyers
1797,25,2,2117.7200000000003,5,4,2,542,542,Potential Loyalists,1,High-Value Active
1798,259,1,2441.75,2,1,3,213,213,Hibernating,2,Occasional Buyers
1799,4,1,649.1500000000001,5,1,1,511,511,New Customers,0,Low-Value / Dormant
1800,312,1,4883.5,1,1,4,114,114,Hibernating,2,Occasional Buyers
1801,188,1,2384.36,3,1,3,313,313,Potential Loyalists,2,Occasional Buyers
1803,6,1,3906.8,5,1,4,514,514,New Customers,3,Loyal Mid-Tier
1806,164,2,3133.63,3,4,3,343,343,Loyal Customers,1,High-Value Active
1807,213,1,2201.88,2,1,2,212,212,Hibernating,2,Occasional Buyers
1808,244,1,5364.81,2,1,4,214,214,Hibernating,2,Occasional Buyers
1809,37,1,1383.76,5,1,2,512,512,New Customers,3,Loyal Mid-Tier
1811,27,2,3195.5,5,4,3,543,543,Loyal Customers,1,High-Value Active
1813,246,1,4843.16,2,1,4,214,214,Hibernating,2,Occasional Buyers
1815,49,1,733.96,5,1,1,511,511,New Customers,0,Low-Value / Dormant
1817,164,2,4036.78,3,4,4,344,344,Loyal Customers,1,High-Value Active
1819,337,1,3459.4,1,1,3,113,113,Hibernating,2,Occasional Buyers
1821,91,1,2767.52,4,1,3,413,413,New Customers,3,Loyal Mid-Tier
1823,201,1,2441.75,2,1,3,213,213,Hibernating,2,Occasional Buyers
1824,194,2,1168.47,2,4,2,242,242,Can't Lose Them,1,High-Value Active
1829,74,3,8779.15,4,5,5,455,455,Champions,1,High-Value Active
1836,199,1,4843.16,2,1,4,214,214,Hibernating,2,Occasional Buyers
1838,66,2,2336.9400000000005,4,4,2,442,442,Potential Loyalists,1,High-Value Active
1840,52,2,389.49,5,4,1,541,541,Need Attention,0,Low-Value / Dormant
1844,254,2,6918.8,2,4,5,245,245,At Risk,1,High-Value Active
1845,62,1,3459.4,4,1,3,413,413,New Customers,3,Loyal Mid-Tier
1846,87,2,5794.7,4,4,5,445,445,Champions,1,High-Value Active
1847,224,1,3302.82,2,1,3,213,213,Hibernating,2,Occasional Buyers
1849,36,2,3909.67,5,4,4,544,544,Champions,1,High-Value Active
1853,171,1,1298.3000000000002,3,1,2,312,312,Potential Loyalists,0,Low-Value / Dormant
1856,65,1,2201.88,4,1,2,412,412,New Customers,3,Loyal Mid-Tier
1858,236,1,129.83,2,1,1,211,211,Hibernating,0,Low-Value / Dormant
1860,175,1,3459.4,3,1,3,313,313,Potential Loyalists,3,Loyal Mid-Tier
1861,318,1,1383.76,1,1,2,112,112,Hibernating,2,Occasional Buyers
1863,9,1,2441.75,5,1,3,513,513,New Customers,3,Loyal Mid-Tier
1864,115,1,2075.64,4,1,2,412,412,New Customers,3,Loyal Mid-Tier
1869,188,1,3906.8,3,1,4,314,314,Potential Loyalists,3,Loyal Mid-Tier
1878,8,1,733.96,5,1,1,511,511,New Customers,0,Low-Value / Dormant
1879,220,1,1038.64,2,1,1,211,211,Hibernating,0,Low-Value / Dormant
1882,25,2,6348.55,5,4,5,545,545,Champions,1,High-Value Active
1883,23,2,6727.22,5,4,5,545,545,Champions,1,High-Value Active
1884,26,2,2269.41,5,4,2,542,542,Potential Loyalists,1,High-Value Active
1885,366,1,1192.18,1,1,2,112,112,Hibernating,2,Occasional Buyers
1886,162,1,129.83,3,1,1,311,311,Need Attention,0,Low-Value / Dormant
1887,115,3,9242.050000000001,4,5,5,455,455,Champions,1,High-Value Active
1888,160,2,5587.330000000001,3,4,5,345,345,Loyal Customers,1,High-Value Active
1889,180,2,4036.78,3,4,4,344,344,Loyal Customers,1,High-Value Active
1890,102,3,4014.5400000000004,4,5,4,454,454,Champions,1,High-Value Active
1891,116,1,5364.81,4,1,4,414,414,New Customers,3,Loyal Mid-Tier
1892,353,1,976.7,1,1,1,111,111,Hibernating,2,Occasional Buyers
1893,17,1,3418.4500000000003,5,1,3,513,513,New Customers,3,Loyal Mid-Tier
1894,74,1,6918.8,4,1,5,415,415,New Customers,3,Loyal Mid-Tier
1899,159,1,1953.4,3,1,2,312,312,Potential Loyalists,3,Loyal Mid-Tier
1901,135,2,4615.18,3,4,4,344,344,Loyal Customers,1,High-Value Active
1903,198,2,3585.6400000000003,2,4,3,243,243,At Risk,1,High-Value Active
1904,283,1,1383.76,1,1,2,112,112,Hibernating,2,Occasional Buyers
1905,64,1,649.1500000000001,4,1,1,411,411,New Customers,0,Low-Value / Dormant
1907,158,1,1953.4,3,1,2,312,312,Potential Loyalists,3,Loyal Mid-Tier
1908,41,1,4843.16,5,1,4,514,514,New Customers,3,Loyal Mid-Tier
1910,201,1,2767.52,2,1,3,213,213,Hibernating,2,Occasional Buyers
1911,180,1,6226.92,3,1,5,315,315,Potential Loyalists,3,Loyal Mid-Tier
1914,103,1,3669.8,4,1,3,413,413,New Customers,3,Loyal Mid-Tier
1915,154,2,5587.330000000001,3,4,5,345,345,Loyal Customers,1,High-Value Active
1916,111,3,3090.9000000000005,4,5,3,453,453,Loyal Customers,1,High-Value Active
1917,104,3,6660.78,4,5,5,455,455,Champions,1,High-Value Active
1918,258,1,2075.64,2,1,2,212,212,Hibernating,2,Occasional Buyers
1921,159,1,4151.28,3,1,4,314,314,Potential Loyalists,3,Loyal Mid-Tier
1922,70,1,2384.36,4,1,3,413,413,New Customers,3,Loyal Mid-Tier
1925,144,2,5492.3099999999995,3,4,5,345,345,Loyal Customers,1,High-Value Active
1934,94,2,5320.200000000001,4,4,4,444,444,Champions,1,High-Value Active
1936,9,2,6067.02,5,4,5,545,545,Champions,1,High-Value Active
1938,24,2,8186.32,5,4,5,545,545,Champions,1,High-Value Active
1939,219,2,5747.97,2,4,5,245,245,At Risk,1,High-Value Active
1941,165,3,6615.76,3,5,5,355,355,Loyal Customers,1,High-Value Active
1942,363,1,2935.84,1,1,3,113,113,Hibernating,2,Occasional Buyers
1943,56,1,2384.36,5,1,3,513,513,New Customers,3,Loyal Mid-Tier
1944,274,1,596.09,1,1,1,111,111,Hibernating,0,Low-Value / Dormant
1945,129,2,1322.01,3,4,2,342,342,Potential Loyalists,1,High-Value Active
1946,339,1,5364.81,1,1,4,114,114,Hibernating,2,Occasional Buyers
1948,149,1,3906.8,3,1,4,314,314,Potential Loyalists,3,Loyal Mid-Tier
1949,34,1,1038.64,5,1,1,511,511,New Customers,3,Loyal Mid-Tier
1951,81,1,649.1500000000001,4,1,1,411,411,New Customers,0,Low-Value / Dormant
1956,330,1,4172.63,1,1,4,114,114,Hibernating,2,Occasional Buyers
1958,208,1,4768.72,2,1,4,214,214,Hibernating,2,Occasional Buyers
1965,20,2,5741.700000000001,5,4,5,545,545,Champions,1,High-Value Active
1966,83,1,2441.75,4,1,3,413,413,New Customers,3,Loyal Mid-Tier
1967,152,1,4768.72,3,1,4,314,314,Potential Loyalists,3,Loyal Mid-Tier
1968,117,1,3418.4500000000003,4,1,3,413,413,New Customers,3,Loyal Mid-Tier
1970,326,1,2980.4500000000003,1,1,3,113,113,Hibernating,2,Occasional Buyers
1974,159,2,6748.570000000001,3,4,5,345,345,Loyal Customers,1,High-Value Active
1975,67,1,1788.27,4,1,2,412,412,New Customers,3,Loyal Mid-Tier
1977,282,1,596.09,1,1,1,111,111,Hibernating,0,Low-Value / Dormant
1979,104,1,129.83,4,1,1,411,411,New Customers,0,Low-Value / Dormant
1981,214,1,4843.16,2,1,4,214,214,Hibernating,2,Occasional Buyers
1982,209,2,2430.9900000000002,2,4,3,243,243,At Risk,1,High-Value Active
1983,78,1,2568.86,4,1,3,413,413,New Customers,3,Loyal Mid-Tier
1985,164,2,11325.710000000001,3,4,5,345,345,Loyal Customers,1,High-Value Active
1987,280,1,1788.27,1,1,2,112,112,Hibernating,2,Occasional Buyers
1988,175,2,10495.34,3,4,5,345,345,Loyal Customers,1,High-Value Active
1989,247,2,4302.46,2,4,4,244,244,At Risk,1,High-Value Active
1991,47,1,259.66,5,1,1,511,511,New Customers,0,Low-Value / Dormant
1994,47,1,1168.47,5,1,2,512,512,New Customers,3,Loyal Mid-Tier
1995,99,2,1926.14,4,4,2,442,442,Potential Loyalists,1,High-Value Active
1996,141,1,2930.1000000000004,3,1,3,313,313,Potential Loyalists,3,Loyal Mid-Tier
1997,165,1,5364.81,3,1,4,314,314,Potential Loyalists,3,Loyal Mid-Tier
1999,141,2,5496.09,3,4,5,345,345,Loyal Customers,1,High-Value Active
2000,342,1,519.32,1,1,1,111,111,Hibernating,0,Low-Value / Dormant
2003,358,1,4151.28,1,1,4,114,114,Hibernating,2,Occasional Buyers
2005,243,1,1100.94,2,1,2,212,212,Hibernating,2,Occasional Buyers
2007,151,1,5535.04,3,1,5,315,315,Potential Loyalists,3,Loyal Mid-Tier
2010,341,1,5535.04,1,1,5,115,115,Hibernating,2,Occasional Buyers
2012,205,1,1100.94,2,1,2,212,212,Hibernating,0,Low-Value / Dormant
2013,86,3,7472.16,4,5,5,455,455,Champions,1,High-Value Active
2015,256,1,6226.92,2,1,5,215,215,Hibernating,2,Occasional Buyers
2017,133,2,7339.6,3,4,5,345,345,Loyal Customers,1,High-Value Active
2018,167,1,1788.27,3,1,2,312,312,Potential Loyalists,3,Loyal Mid-Tier
2020,305,1,691.88,1,1,1,111,111,Hibernating,0,Low-Value / Dormant
2021,134,1,778.98,3,1,1,311,311,Need Attention,0,Low-Value / Dormant
2022,1,2,5211.27,5,4,4,544,544,Champions,1,High-Value Active
2025,60,3,2889.21,4,5,3,453,453,Loyal Customers,1,High-Value Active
2026,61,1,3906.8,4,1,4,414,414,New Customers,3,Loyal Mid-Tier
2027,112,2,5703.360000000001,4,4,5,445,445,Champions,1,High-Value Active
2029,70,1,1192.18,4,1,2,412,412,New Customers,3,Loyal Mid-Tier
2030,182,2,4586.92,3,4,4,344,344,Loyal Customers,1,High-Value Active
2031,260,1,366.98,2,1,1,211,211,Hibernating,0,Low-Value / Dormant
2033,86,1,4768.72,4,1,4,414,414,New Customers,3,Loyal Mid-Tier
2035,98,2,1451.8400000000001,4,4,2,442,442,Potential Loyalists,1,High-Value Active
2036,259,1,1383.76,2,1,2,212,212,Hibernating,2,Occasional Buyers
2037,11,3,4724.110000000001,5,5,4,554,554,Champions,1,High-Value Active
2039,34,2,5937.1900000000005,5,4,5,545,545,Champions,1,High-Value Active
2041,169,1,519.32,3,1,1,311,311,Need Attention,0,Low-Value / Dormant
2047,252,1,4151.28,2,1,4,214,214,Hibernating,2,Occasional Buyers
2048,237,1,6918.8,2,1,5,215,215,Hibernating,2,Occasional Buyers
2050,362,1,778.98,1,1,1,111,111,Hibernating,2,Occasional Buyers
2054,324,1,649.1500000000001,1,1,1,111,111,Hibernating,2,Occasional Buyers
2055,122,1,1168.47,3,1,2,312,312,Potential Loyalists,0,Low-Value / Dormant
2060,287,1,4151.28,1,1,4,114,114,Hibernating,2,Occasional Buyers
2061,170,1,5535.04,3,1,5,315,315,Potential Loyalists,3,Loyal Mid-Tier
2063,253,1,1788.27,2,1,2,212,212,Hibernating,2,Occasional Buyers
2065,176,1,1465.0500000000002,3,1,2,312,312,Potential Loyalists,0,Low-Value / Dormant
2069,110,1,2075.64,4,1,2,412,412,New Customers,3,Loyal Mid-Tier
2070,76,1,4843.16,4,1,4,414,414,New Customers,3,Loyal Mid-Tier
2071,274,2,1267.33,1,4,2,142,142,Can't Lose Them,2,Occasional Buyers
2072,172,2,3121.87,3,4,3,343,343,Loyal Customers,1,High-Value Active
2073,95,1,4768.72,4,1,4,414,414,New Customers,3,Loyal Mid-Tier
2074,116,3,5142.950000000001,4,5,4,454,454,Champions,1,High-Value Active
2075,339,1,5364.81,1,1,4,114,114,Hibernating,2,Occasional Buyers
2078,152,2,3848.8900000000003,3,4,4,344,344,Loyal Customers,1,High-Value Active
2080,359,1,5364.81,1,1,4,114,114,Hibernating,2,Occasional Buyers
2081,142,1,908.81,3,1,1,311,311,Need Attention,0,Low-Value / Dormant
2082,2,1,3418.4500000000003,5,1,3,513,513,New Customers,3,Loyal Mid-Tier
2086,161,1,596.09,3,1,1,311,311,Need Attention,0,Low-Value / Dormant
2087,48,2,3585.6400000000003,5,4,3,543,543,Loyal Customers,1,High-Value Active
2090,53,3,8920.0,5,5,5,555,555,Champions,1,High-Value Active
2091,284,1,488.35,1,1,1,111,111,Hibernating,0,Low-Value / Dormant
2094,177,2,7749.17,3,4,5,345,345,Loyal Customers,1,High-Value Active
2099,11,1,976.7,5,1,1,511,511,New Customers,3,Loyal Mid-Tier
2100,176,1,733.96,3,1,1,311,311,Need Attention,0,Low-Value / Dormant
2101,115,1,129.83,4,1,1,411,411,New Customers,0,Low-Value / Dormant
2102,201,1,3576.54,2,1,3,213,213,Hibernating,2,Occasional Buyers
2103,194,1,3576.54,2,1,3,213,213,Hibernating,2,Occasional Buyers
2105,163,1,389.49,3,1,1,311,311,Need Attention,0,Low-Value / Dormant
2106,121,3,9920.6,3,5,5,355,355,Loyal Customers,1,High-Value Active
2108,318,1,488.35,1,1,1,111,111,Hibernating,0,Low-Value / Dormant
2109,209,1,2441.75,2,1,3,213,213,Hibernating,2,Occasional Buyers
2110,156,1,778.98,3,1,1,311,311,Need Attention,0,Low-Value / Dormant
2112,13,2,6762.22,5,4,5,545,545,Champions,1,High-Value Active
2114,16,1,1465.0500000000002,5,1,2,512,512,New Customers,3,Loyal Mid-Tier
2115,191,2,908.8100000000001,2,4,1,241,241,Can't Lose Them,0,Low-Value / Dormant
2116,206,1,2980.4500000000003,2,1,3,213,213,Hibernating,2,Occasional Buyers
2119,43,1,1100.94,5,1,2,512,512,New Customers,3,Loyal Mid-Tier
2121,226,2,5860.200000000001,2,4,5,245,245,At Risk,1,High-Value Active
2122,184,1,1834.9,3,1,2,312,312,Potential Loyalists,3,Loyal Mid-Tier
2125,223,1,733.96,2,1,1,211,211,Hibernating,0,Low-Value / Dormant
2126,219,2,3394.0600000000004,2,4,3,243,243,At Risk,1,High-Value Active
2129,99,1,1168.47,4,1,2,412,412,New Customers,0,Low-Value / Dormant
2131,66,1,1168.47,4,1,2,412,412,New Customers,3,Loyal Mid-Tier
2132,339,1,3906.8,1,1,4,114,114,Hibernating,2,Occasional Buyers
2134,6,2,6918.8,5,4,5,545,545,Champions,1,High-Value Active
2135,55,1,778.98,5,1,1,511,511,New Customers,0,Low-Value / Dormant
2138,356,1,3459.4,1,1,3,113,113,Hibernating,2,Occasional Buyers
2139,47,2,7325.250000000001,5,4,5,545,545,Champions,1,High-Value Active
2141,296,1,5960.900000000001,1,1,5,115,115,Hibernating,2,Occasional Buyers
2142,127,2,5137.72,3,4,4,344,344,Loyal Customers,1,High-Value Active
2145,248,1,5535.04,2,1,5,215,215,Hibernating,2,Occasional Buyers
2147,3,1,4843.16,5,1,4,514,514,New Customers,3,Loyal Mid-Tier
2148,317,1,1788.27,1,1,2,112,112,Hibernating,2,Occasional Buyers
2150,7,1,2568.86,5,1,3,513,513,New Customers,3,Loyal Mid-Tier
2152,272,1,5364.81,1,1,4,114,114,Hibernating,2,Occasional Buyers
2153,54,1,5960.900000000001,5,1,5,515,515,New Customers,3,Loyal Mid-Tier
2155,109,1,649.1500000000001,4,1,1,411,411,New Customers,0,Low-Value / Dormant
2156,17,3,3782.3500000000004,5,5,4,554,554,Champions,1,High-Value Active
2157,217,2,10133.720000000001,2,4,5,245,245,At Risk,1,High-Value Active
2158,182,2,6108.68,3,4,5,345,345,Loyal Customers,1,High-Value Active
2161,44,1,259.66,5,1,1,511,511,New Customers,0,Low-Value / Dormant
2163,220,1,596.09,2,1,1,211,211,Hibernating,0,Low-Value / Dormant
2164,1,2,10825.6,5,4,5,545,545,Champions,1,High-Value Active
2166,307,1,4151.28,1,1,4,114,114,Hibernating,2,Occasional Buyers
2170,100,1,2935.84,4,1,3,413,413,New Customers,3,Loyal Mid-Tier
2171,268,1,596.09,2,1,1,211,211,Hibernating,0,Low-Value / Dormant
2177,68,2,7178.46,4,4,5,445,445,Champions,1,High-Value Active
2178,214,1,1038.64,2,1,1,211,211,Hibernating,0,Low-Value / Dormant
2180,11,2,8383.85,5,4,5,545,545,Champions,1,High-Value Active
2181,19,3,6817.06,5,5,5,555,555,Champions,1,High-Value Active
2182,11,1,2930.1000000000004,5,1,3,513,513,New Customers,3,Loyal Mid-Tier
2183,338,1,5960.900000000001,1,1,5,115,115,Hibernating,2,Occasional Buyers
2184,303,1,3459.4,1,1,3,113,113,Hibernating,2,Occasional Buyers
2185,153,3,3543.56,3,5,3,353,353,Loyal Customers,1,High-Value Active
2186,255,1,4883.5,2,1,4,214,214,Hibernating,2,Occasional Buyers
2187,198,1,3302.82,2,1,3,213,213,Hibernating,2,Occasional Buyers
2189,234,1,2201.88,2,1,2,212,212,Hibernating,2,Occasional Buyers
2192,89,3,9544.48,4,5,5,455,455,Champions,1,High-Value Active
2193,126,1,1465.0500000000002,3,1,2,312,312,Potential Loyalists,3,Loyal Mid-Tier
2195,147,1,366.98,3,1,1,311,311,Need Attention,0,Low-Value / Dormant
2198,240,1,5960.900000000001,2,1,5,215,215,Hibernating,2,Occasional Buyers
2199,60,1,1465.0500000000002,4,1,2,412,412,New Customers,3,Loyal Mid-Tier
2200,29,2,4238.38,5,4,4,544,544,Champions,1,High-Value Active
2203,209,1,908.81,2,1,1,211,211,Hibernating,0,Low-Value / Dormant
2204,130,1,3906.8,3,1,4,314,314,Potential Loyalists,3,Loyal Mid-Tier
2205,114,2,6671.77,4,4,5,445,445,Champions,1,High-Value Active
2209,41,1,4768.72,5,1,4,514,514,New Customers,3,Loyal Mid-Tier
2211,235,2,2155.25,2,4,2,242,242,Can't Lose Them,1,High-Value Active
2212,286,1,366.98,1,1,1,111,111,Hibernating,0,Low-Value / Dormant
2213,326,1,3459.4,1,1,3,113,113,Hibernating,2,Occasional Buyers
2215,9,2,8675.52,5,4,5,545,545,Champions,1,High-Value Active
2216,291,1,1467.92,1,1,2,112,112,Hibernating,2,Occasional Buyers
